LogHost,logon_explicit_cred_to_cnt,logon_type_12,logon_type_frm_0,logon_type_frm_9,logon_type_frm_12,uname_other_compacnt_login_frac,uname_that_compacnt_login_frac,logon_type_frm_5,uname_other_compacnt_login_cnt,uname_that_compacnt_login_cnt,logon_type_0,logon_type_2,logon_type_3,logon_type_4,logon_type_5,logon_type_7,logon_type_8,logon_type_9,logon_type_10,logon_type_11,logon_type_frm_2,logon_type_frm_3,logon_type_frm_4,logon_type_frm_7,logon_type_frm_8,logon_type_frm_10,logon_type_frm_11,Source_cnt,UserName_cnt,DomainName_cnt,total_logins_cnt,accnt_fail_logon_cnt,total_logoff_cnt,total_user_initi_logoff_cnt,logon_explicit_cred_frm_cnt,spl_pvlgs,domain_ctr_validate_cnt,scrnsaver_invok_cnt,scrnsaver_dismiss_cnt,total_logins_src_cnt,accnt_fail_logon_src_cnt,TGT_req_src_cnt,TGS_req_src_cnt,domain_ctr_validate_src_cnt
Comp152656,0,0,0,0,0,0.0,0.058419244,0,0,17,0,0,17,0,159,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,291,0,17,0,1,208,0,0,0,2180,0,1,46,64
Comp956608,0,0,0,0,0,0.0,0.034727144,0,0,49,0,0,1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1411,0,1302,0,1,1308,0,0,0,1950,0,4,157,181
Comp091640,0,0,0,0,0,0.0,0.395348837,0,0,17,0,0,17,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,43,0,17,0,1,43,0,0,0,2360,0,3,57,39
Comp952119,0,0,0,0,0,0.0,0.077981651,0,0,17,0,0,17,0,74,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,218,0,17,0,0,168,0,0,0,1931,0,0,46,131
Comp862527,0,0,0,0,0,0.0,0.030737705,0,0,45,0,0,1221,0,183,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1464,0,1220,0,1,1396,0,0,0,3039,0,2,168,179
Comp058881,0,0,0,0,0,0.0,0.186813187,0,0,34,0,0,151,0,56,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,182,0,126,0,1,90,0,0,0,3426,0,1,91,79
Comp232887,0,0,0,0,0,0.0,0.145896657,0,0,48,0,0,141,0,191,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,329,0,129,0,1,244,0,0,0,1310,0,2,174,183
Comp082052,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp926872,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp154659,0,0,0,0,0,0.0,0.000250689,0,0,18,0,0,70300,0,729,0,1,7,0,0,0,13582,0,0,1,0,0,10,20,5,71802,0,48126,0,3005,49621,0,0,0,10607,0,177,49422,0
Comp915896,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp219225,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp294811,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp598944,0,0,0,0,0,0.0,0.013056836,0,0,17,0,0,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,1302,0,1297,0,1,1285,0,0,0,637,0,1,1,0
Comp887188,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp767728,0,0,0,0,0,0.0,0.153374233,0,0,50,0,0,139,0,162,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,326,0,131,0,1,239,0,0,0,3209,0,2,180,1504
Comp851851,0,0,0,0,0,0.0,0.404761905,0,0,17,0,0,17,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,42,0,17,0,0,42,0,0,0,5594,0,0,51,185
Comp581978,0,0,0,0,0,0.0,0.013541239,0,0,33,0,0,2379,0,26,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,2437,0,2372,0,0,2403,0,0,0,1319,0,0,109,135
Comp995176,0,0,0,0,0,0.0,0.133531157,0,0,45,0,0,160,0,135,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,337,0,137,0,0,241,0,0,0,3717,0,0,144,181
Comp522078,0,0,0,0,0,0.0,0.017571885,0,0,44,0,0,1219,0,103,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,2504,0,1213,0,1,2468,0,0,0,2651,0,1,154,191
Comp780640,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,42,0,0,0,0,42,0,0,0,1039,0,0,0,65
Comp043858,0,0,0,0,0,0.0,0.011569813,0,0,44,0,0,2378,0,134,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3803,0,2373,0,1,3739,0,0,0,4603,0,1,137,180
Comp288532,0,0,0,0,0,0.0,0.386363636,0,0,17,0,0,17,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,44,0,17,0,0,44,0,0,0,964,0,0,164,64
Comp791786,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354
Comp152541,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
Comp000219,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp712508,0,0,0,0,0,0.0,0.032716927,0,0,46,0,0,1325,0,81,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,1406,0,1323,0,1,1386,0,0,0,886,0,1,194,0
Comp186618,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp204685,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp755218,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp400393,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp230617,0,0,0,0,0,0.0,0.010391198,0,0,17,0,0,74,0,81,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,1636,0,63,0,0,1518,0,0,0,2435,0,0,58,200
Comp031152,0,0,0,0,0,0.0,0.020247934,0,0,49,0,0,2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,2420,0,2377,0,1,2394,0,0,0,2490,0,2,155,57
Comp140902,0,0,0,0,0,0.0,0.021078093,0,0,61,0,0,545,0,185,0,0,0,0,0,0,471,0,0,0,0,0,12,9,3,2894,0,534,0,33,334,0,0,0,4540,0,43,141,149
Comp880857,0,0,0,0,0,0.0,0.032732131,0,0,49,0,0,1228,0,129,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1497,0,1221,0,1,1383,0,0,0,3460,0,1,174,178
Comp320253,0,0,0,0,0,0.0,0.068273092,0,0,17,0,0,17,0,99,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,249,0,17,0,0,155,0,0,0,1181,0,0,49,183
Comp213123,0,0,0,0,0,0.0,0.033358605,0,0,44,0,0,1232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,1319,0,1224,0,1,1301,0,0,0,35975,0,1,127,182
Comp874785,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7402
Comp406017,0,0,0,0,0,0.0,0.868421053,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,38,0,33,0,1,38,0,0,0,2354,0,2,103,0
Comp556866,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp813089,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp809640,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp876237,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp349715,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp679489,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp360836,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp708633,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp382594,0,0,0,0,0,0.0,0.16730038,0,0,44,0,0,133,0,138,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,263,0,125,0,1,182,0,0,0,3776,0,1,136,177
Comp889423,0,0,0,0,0,0.0,0.02687747,0,0,34,0,0,1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,1265,0,1218,0,0,1237,0,0,0,1001,0,0,106,196
Comp049707,0,0,0,0,0,0.0,0.033571429,0,0,47,0,0,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1400,0,1300,0,1,1297,0,0,0,1161,0,2,166,209
Comp549873,0,0,0,0,0,0.0,0.032786885,0,0,44,0,0,1232,0,110,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,1342,0,1221,0,1,1322,0,0,0,2681,0,2,130,190
Comp621045,0,0,0,0,0,0.0,0.178010471,0,0,34,0,0,90,0,56,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,191,0,80,0,0,145,0,0,0,3050,0,0,107,205
Comp663829,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2090,0,2,204,118
Comp052885,0,0,0,0,0,0.0,0.064748201,0,0,18,0,0,18,0,177,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,278,0,18,0,0,229,0,0,0,1086,0,0,57,176
Comp825729,0,0,0,0,0,0.0,0.283333333,0,0,34,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,120,0,115,0,0,39,0,0,0,946,0,0,110,40
Comp905377,0,0,0,0,0,0.0,0.089473684,0,0,17,0,0,17,0,90,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,190,0,17,0,1,140,0,0,0,2473,0,1,48,176
Comp662936,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp379775,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp917800,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp680171,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp994099,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp996674,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp327865,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp774680,0,0,0,0,0,0.0,0.109181141,0,0,44,0,0,220,0,185,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,403,0,206,0,1,237,0,0,0,2633,0,1,163,172
Comp953183,0,0,0,0,0,0.0,0.190184049,0,0,31,0,0,120,0,51,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,163,0,112,0,17,145,0,0,0,2457,0,21,53,89
Comp296590,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,57,0,0,0,0,57,0,0,0,2294,0,21,169,86
Comp488134,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp930046,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp121312,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp906991,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp394168,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp313307,0,0,0,0,0,0.0,0.304568528,0,0,60,0,0,146,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,197,0,141,0,33,116,0,0,0,1737,0,43,133,0
Comp279486,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp151496,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp237357,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,0,0,0,0,0,0,0,1888,0,0,0,0
Comp550218,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp306688,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp152004,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp105499,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp187428,0,0,0,0,0,0.0,0.007243289,0,0,17,0,0,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,2347,0,2344,0,1,2325,0,0,0,2645,0,1,51,27
Comp837914,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,0,0,1633,0,0,140,180
Comp586717,0,0,0,0,0,0.0,0.204678363,0,0,70,0,0,159,0,176,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,342,0,151,0,33,322,0,0,0,4895,0,44,161,218
Comp381619,0,0,0,0,0,0.0,0.463917526,0,0,45,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,97,0,91,0,0,51,0,0,0,1627,0,0,139,46
Comp465783,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,277,0,0,0,0,229,0,0,0,2029,0,0,0,178
Comp358834,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp121367,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp796097,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp707498,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp452636,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp497667,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp636288,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp514421,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp660321,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,603,0,4,11,0
Comp999238,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp938643,0,0,0,0,0,0.0,0.818181818,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,22,0,18,0,0,22,0,0,0,279,0,0,0,0
Comp600421,0,0,0,0,0,0.0,0.170454545,0,0,45,0,0,103,0,165,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,264,0,91,0,1,214,0,0,0,989,0,3,169,175
Comp444398,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,2564,0,0,0,0,2524,0,0,0,2004,0,0,0,185
Comp623066,0,0,0,0,0,0.0,0.178438662,0,0,48,0,0,152,0,131,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,269,0,129,0,1,183,0,0,0,1348,0,2,157,187
Comp466481,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
Comp151552,0,0,0,0,0,0.0,0.055555556,0,0,17,0,0,17,0,101,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,306,0,17,0,1,225,0,0,0,1053,0,2,49,41
Comp066696,0,0,0,0,0,0.0,0.25,0,0,17,0,0,17,0,51,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,68,0,17,0,1,68,0,0,0,3009,0,1,107,65
Comp458785,0,0,0,0,0,0.0,0.058419244,0,0,17,0,0,17,0,135,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,291,0,17,0,0,210,0,0,0,2208,0,0,46,179
Comp585466,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,160,0,0,0,0,114,0,0,0,1843,0,0,0,170
Comp394506,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,80,0,0,0,0,80,0,0,0,2245,0,0,0,69
Comp434272,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp704184,0,0,0,0,0,0.0,0.223350254,0,0,44,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,197,0,136,0,1,101,0,0,0,2571,0,2,143,0
Comp342573,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp421703,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp893397,0,0,0,0,0,0.0,0.502994012,0,0,84,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,167,0,130,0,44,117,0,0,0,1022,0,64,196,0
Comp539287,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp801759,0,0,0,0,0,0.0,0.173469388,0,0,17,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,98,0,98,0,0,17,0,0,0,0,0,0,0,0
Comp381062,0,0,0,0,0,0.0,0.03423161,0,0,47,0,0,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,1373,0,1214,0,1,1308,0,0,0,5020,0,1,163,188
Comp471471,0,0,0,0,0,0.0,0.061151079,0,0,17,0,0,17,0,71,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,278,0,17,0,0,116,0,0,0,1873,0,0,46,17
Comp415111,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256
Comp845445,0,0,0,0,0,0.0,0.057324841,0,0,18,0,0,18,0,177,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,314,0,18,0,0,231,0,0,0,2305,0,0,52,182
Comp875109,0,0,0,0,0,0.0,0.02994012,0,0,45,0,0,1302,0,125,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,1503,0,1297,0,1,1396,0,0,0,2142,0,1,142,183
Comp488133,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,225,0,0,0,0,142,0,0,0,2079,0,0,0,184
Comp927239,0,0,0,0,0,0.0,0.137614679,0,0,45,0,0,132,0,188,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,327,0,126,0,1,242,0,0,0,4372,0,1,164,171
Comp507051,0,0,0,0,0,0.0,0.018911175,0,0,33,0,0,90,0,230,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1745,0,79,0,1,1605,0,0,0,3316,0,1,104,133
Comp380789,0,0,0,0,0,0.0,0.144694534,0,0,45,0,0,132,0,103,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,311,0,126,0,0,291,0,0,0,1749,0,0,138,174
Comp832053,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp790983,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp777507,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp247976,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp629085,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp877791,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp575184,0,0,0,0,0,0.0,0.85,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,20,0,17,0,0,20,0,0,0,2258,0,0,51,0
Comp265111,0,0,0,0,0,0.0,0.192139738,0,0,44,0,0,141,0,97,0,0,0,0,0,0,81,0,0,0,0,0,4,9,3,229,16,125,0,1,146,88,0,0,1279,0,1,148,21
Comp393762,0,0,0,0,0,0.0,0.048596851,0,0,71,0,0,1305,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,10,2,1461,0,1292,0,33,1395,0,0,0,3621,0,44,131,215
Comp264601,0,0,0,0,0,0.0,0.894736842,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,19,0,17,0,0,19,0,0,0,2414,0,0,46,65
Comp588516,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744
Comp077883,0,0,0,0,0,0.0,0.152380952,0,0,48,0,0,150,0,180,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,315,0,129,0,1,232,0,0,0,3084,0,1,147,186
Comp508009,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp686355,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp589809,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
