LogHost,logon_explicit_cred_to_cnt,logon_type_12,logon_type_frm_0,logon_type_frm_9,logon_type_frm_12,uname_other_compacnt_login_frac,uname_that_compacnt_login_frac,uname_other_compacnt_login_cnt,uname_that_compacnt_login_cnt,logon_type_0,logon_type_2,logon_type_3,logon_type_4,logon_type_5,logon_type_7,logon_type_8,logon_type_9,logon_type_10,logon_type_11,logon_type_frm_2,logon_type_frm_3,logon_type_frm_4,logon_type_frm_5,logon_type_frm_7,logon_type_frm_8,logon_type_frm_10,logon_type_frm_11,Source_cnt,UserName_cnt,DomainName_cnt,total_logins_cnt,accnt_fail_logon_cnt,total_logoff_cnt,total_user_initi_logoff_cnt,logon_explicit_cred_frm_cnt,spl_pvlgs,domain_ctr_validate_cnt,scrnsaver_invok_cnt,scrnsaver_dismiss_cnt,total_logins_src_cnt,accnt_fail_logon_src_cnt,TGT_req_src_cnt,TGS_req_src_cnt,domain_ctr_validate_src_cnt
Comp063283,0,0,0,0,0,0.0,0.75,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,3,0,0,4,0,0,0,182,0,4,28,10
Comp997513,0,0,0,0,0,0.0,0.4,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,4,0,0,10,0,0,0,136,0,0,24,61
Comp148838,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,5,0,1,10,0,0,0,100,0,1,10,12
Comp031152,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,5,0,0,8,0,0,0,148,0,0,26,28
Comp755918,0,0,0,0,0,0.986486486,0.009009009,438,4,0,0,443,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,3,4,3,444,0,444,0,0,5,0,0,0,283,0,0,0,305
Comp731083,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,4,0,2,7,0,0,0,84,0,3,7,13
Comp524895,0,0,0,0,0,0.0,0.363636364,0,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,4,0,1,11,0,0,0,261,0,2,23,24
Comp847615,0,0,0,0,0,0.0,0.2,0,2,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,2,0,0,10,0,0,0,60,0,2,12,10
Comp285143,0,0,0,0,0,0.0,0.75,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,3,0,0,4,0,0,0,111,0,0,21,15
Comp139124,0,0,0,0,0,0.0,0.714285714,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,5,0,1,7,0,0,0,195,0,1,17,13
Comp851782,0,0,0,0,0,0.0,0.416666667,0,5,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,5,0,0,12,0,0,0,0,0,0,0,0
Comp192317,0,0,0,0,0,0.0,1.0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,2,0,0,0,44,0,0,5,0
Comp858522,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Comp218085,0,0,0,0,0,0.0,0.714285714,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,5,0,0,7,0,0,0,226,0,0,11,18
Comp432006,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,5,0,1,8,0,0,0,192,0,3,32,16
Comp656469,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,0,0,0,9,0,0,0,316,0,0,14,14
Comp872165,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Comp688770,0,0,0,0,0,0.0,0.230769231,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,0,3,0,1,13,0,0,0,136,0,1,10,15
Comp253114,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,4,0,0,7,0,0,0,6642,0,3,20,21
Comp275179,0,0,0,0,0,0.0,0.384615385,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,5,0,0,13,0,0,0,2373,0,1,15,33
Comp832929,0,0,0,0,0,4.5,1.0,18,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,18,4,0,0,4,0,0,0,159,0,2,28,18
Comp257599,0,0,0,0,0,0.0,0.3125,0,5,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,16,0,5,0,3,16,0,0,0,179,0,4,14,20
Comp228000,0,0,0,0,0,0.0,0.416666667,0,5,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,5,0,0,12,0,0,0,11,0,0,0,11
Comp282520,0,0,0,0,0,0.0,0.5,0,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,18,0,9,0,5,18,0,0,0,195,0,7,23,23
Comp963094,0,0,0,0,0,0.0,0.077777778,0,7,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,90,0,88,0,4,72,0,0,0,78,0,3,17,13
Comp813275,0,0,0,0,0,0.0,0.454545455,0,5,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,5,0,0,11,0,0,0,87,0,1,22,11
Comp253672,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,6,22,12
Comp433061,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,8,24,14
Comp991152,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,5,0,1,8,0,0,0,150,0,3,24,16
Comp611309,0,0,0,0,0,0.0,0.555555556,0,5,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,5,0,1,9,0,0,0,152,0,3,24,18
Comp735457,0,0,0,0,0,0.0,0.4,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,2,0,0,5,0,0,0,212,0,2,20,22
Comp755991,0,0,0,0,0,0.0,0.7,0,7,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,7,0,4,10,0,0,0,79,0,5,18,13
Comp943564,0,0,0,0,0,0.0,0.416666667,0,5,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,5,0,1,12,0,0,0,198,0,1,29,21
Comp117832,0,0,0,0,0,0.0,0.555555556,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,5,0,0,9,0,0,0,282,0,0,20,13
Comp340693,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,5,0,1,10,0,0,0,134,0,1,24,10
Comp585466,0,0,0,0,0,0.0,1.0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,5,0,0,0,82,0,2,12,11
Comp185933,0,0,0,0,0,0.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,0,0,184,0,1,3,12
Comp729957,0,0,0,0,0,0.0,0.4,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,2,0,0,4,0,0,0,141,0,0,15,12
Comp302381,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,4,0,0,7,0,0,0,215,0,0,23,65
Comp610534,0,0,0,0,0,0.0,0.428571429,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,3,0,0,7,0,0,0,219,0,0,22,26
Comp686558,0,0,0,0,0,0.0,0.454545455,0,5,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,5,0,0,11,0,0,0,96,0,0,9,11
Comp927347,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,24,9
Comp509150,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
Comp912691,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,4,0,1,8,0,0,0,53,0,2,18,0
Comp928401,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,3,10,0
Comp167590,0,0,0,0,0,0.0,0.088235294,0,9,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,102,0,101,0,5,10,0,0,0,188,0,6,16,174
Comp770348,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,5,0,3,10,0,0,0,124,0,3,12,7
Comp791970,0,0,0,0,0,0.0,0.444444444,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,4,0,1,9,0,0,0,69,0,2,12,10
Comp040934,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,0,0,0,6,0,0,0,159,0,0,23,32
Comp942155,0,0,0,0,0,0.0,0.1,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,1,0,0,10,0,0,0,78,0,0,7,10
Comp467890,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,0,0,0,7,0,0,0,166,0,0,19,15
Comp131694,0,0,0,0,0,0.0,0.666666667,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,4,0,0,7,0,0,0,325,0,0,29,31
Comp324833,0,0,0,0,0,0.0,0.666666667,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,4,0,1,6,0,0,0,77,0,1,10,10
Comp686902,0,0,0,0,0,0.0,0.384615385,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,5,0,1,13,0,0,0,82,0,3,17,5
Comp237151,0,0,0,0,0,0.0,0.571428571,0,8,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,14,0,8,0,4,14,0,0,0,180,0,8,26,17
Comp249847,0,0,0,0,0,0.0,0.142857143,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,1,0,2,7,0,0,0,148,0,1,20,43
Comp047736,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Comp687390,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,5,0,0,10,0,0,0,73,0,0,15,10
Comp773767,0,0,0,0,0,0.0,0.363636364,0,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,4,0,1,11,0,0,0,132,0,2,18,16
Comp047848,0,0,0,0,0,0.0,1.0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,3,0,1,3,0,0,0,85,0,2,8,11
Comp135317,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp694428,0,0,0,0,0,0.0,0.818181818,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,9,0,5,11,0,0,0,163,0,7,15,24
Comp939511,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,161,0,0,23,32
Comp828390,0,0,0,0,0,0.0,0.142857143,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,1,0,0,7,0,0,0,253,0,0,15,17
Comp557979,0,0,0,0,0,0.0,0.416666667,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,0,5,0,0,12,0,0,0,213,0,0,33,14
Comp033114,0,0,0,0,0,0.0,0.363636364,0,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,4,0,0,11,0,0,0,175,0,3,23,15
Comp314294,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,6,0,0,0,139,0,0,19,12
Comp030005,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,4,32,16
Comp972242,0,0,0,0,0,0.0,0.090909091,0,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,2,11,0,9,0,6,11,0,0,0,176,0,8,32,34
Comp189434,0,0,0,0,0,0.0,0.029411765,0,5,0,0,178,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,170,0,167,0,0,8,0,0,0,159,0,1,32,21
Comp690324,0,0,0,0,0,0.0,0.307692308,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,4,0,1,13,0,0,0,128,0,2,20,16
Comp781595,0,0,0,0,0,0.0,0.375,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,3,0,1,8,0,0,0,93,0,1,19,3
Comp334881,0,0,0,0,0,0.0,0.428571429,0,9,0,0,9,0,2,8,0,0,0,0,0,0,0,0,8,0,0,0,1,4,2,21,0,17,0,9,17,0,1,2,205,0,9,31,44
Comp068706,0,0,0,0,0,0.0,0.272727273,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,3,0,2,11,0,0,0,171,0,6,22,25
Comp554977,0,0,0,0,0,0.0,0.307692308,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,4,0,0,13,0,0,0,83,0,2,8,16
Comp511408,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,5,0,1,8,0,0,0,150,0,1,26,19
Comp004340,0,0,0,0,0,0.0,0.034013605,0,5,0,0,156,0,6,0,0,0,0,0,0,136,0,0,0,0,0,0,46,53,4,147,0,141,0,2,11,0,0,0,2,0,0,0,0
Comp996714,0,0,0,0,0,0.0,0.714285714,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,5,0,1,7,0,0,0,132,0,2,23,17
Comp741052,0,0,0,0,0,0.0,0.153846154,0,2,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,2,0,1,13,0,0,0,163,0,1,19,12
Comp448531,0,0,0,0,0,0.0,0.555555556,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,5,0,0,9,0,0,0,69,0,0,9,5
Comp030394,0,0,0,0,0,0.0,0.5,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,3,0,1,6,0,0,0,132,0,4,26,17
Comp457918,0,0,0,0,0,0.0,0.6,0,9,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,15,0,9,0,5,15,0,0,0,90,0,7,21,16
Comp230701,0,0,0,0,0,0.0,0.714285714,0,5,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,5,0,3,7,0,0,0,71,0,4,8,7
Comp690470,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,4,0,1,8,0,0,0,74,0,3,19,10
Comp925805,0,0,0,0,0,0.0,0.4,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,2,0,0,5,0,0,0,165,0,0,19,18
Comp667334,0,0,0,0,0,0.0,1.0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,1,2,0,0,0,153,0,3,17,18
Comp703018,0,0,0,0,0,0.0,0.333333333,0,5,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,15,0,5,0,1,15,0,0,0,221,0,3,40,26
Comp304006,0,0,0,0,0,0.0,0.4,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,2,0,0,5,0,0,0,79,0,0,4,38
Comp199502,0,0,0,0,0,0.0,0.5,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,2,0,0,4,0,0,0,153,0,0,18,17
Comp786792,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,0,0,0,11,0,0,0,75,0,0,0,10
Comp145215,0,0,0,0,0,0.0,0.555555556,0,5,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,5,0,0,9,0,0,0,56,0,2,3,0
Comp800213,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,1,3,0
Comp723263,0,0,0,0,0,0.0,1.0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,5,0,0,5,0,0,0,214,0,0,0,0
Comp174958,0,0,0,0,0,0.0,0.285714286,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,0,4,0,1,14,0,0,0,177,0,3,24,26
Comp820057,0,0,0,0,0,0.0,0.714285714,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,5,0,0,7,0,0,0,83,0,0,20,10
Comp220825,0,0,0,0,0,0.0,0.666666667,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,4,0,0,6,0,0,0,178,0,0,24,19
Comp845399,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,4,0,0,8,0,0,0,149,0,0,36,34
Comp265151,0,0,0,0,0,0.0,0.333333333,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,1,0,0,3,0,0,0,22,0,3,20,2
Comp457598,0,0,0,0,0,0.0,0.4,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,2,0,0,5,0,0,0,188,0,0,19,20
Comp883916,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,72,0,0,10,16
Comp490938,0,0,0,0,0,0.0,0.083333333,0,1,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,0,1,0,0,12,0,0,0,98,0,1,10,46
Comp324299,0,0,0,0,0,0.0,0.4,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,4,0,1,10,0,0,0,93,0,3,13,8
Comp434179,0,0,0,0,0,0.0,0.615384615,0,8,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,8,0,4,13,0,0,0,275,0,8,40,21
Comp778643,0,0,0,0,0,0.0,0.2,0,2,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,2,0,1,10,0,0,0,175,0,1,5,10
Comp245974,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,5,0,0,10,0,0,0,168,0,2,10,18
Comp857637,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Comp010250,0,0,0,0,0,0.0,0.8,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,4,0,0,5,0,0,0,72,0,2,3,0
Comp291378,0,0,0,0,0,0.2,0.8,1,4,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,5,0,5,0,0,4,0,0,0,61,0,2,8,0
Comp632187,0,0,0,0,0,0.0,0.3,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,3,0,0,10,0,0,0,0,0,3,8,0
Comp576337,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,5,0,1,8,0,0,0,124,0,3,30,15
Comp022671,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,5,0,0,10,0,1,0,148,0,0,19,17
Comp305252,0,0,0,0,0,0.0,0.555555556,0,5,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,5,0,0,9,0,0,0,128,0,0,24,10
Comp006850,0,0,0,0,0,0.0,0.054347826,0,5,0,0,94,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,92,0,86,0,1,11,0,0,0,98,0,1,9,13
Comp742377,0,0,0,0,0,0.0,0.555555556,0,5,0,0,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,9,0,5,0,2,9,0,0,0,318,0,2,35,18
Comp694930,0,0,0,0,0,0.0,0.230769231,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,3,0,1,13,0,0,0,84,0,3,9,11
Comp310034,0,0,0,0,0,0.0,0.444444444,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,9,0,4,0,13,9,0,0,0,122,0,2,15,18
Comp707286,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
Comp666263,0,0,0,0,0,0.0,0.75,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,4,0,3,0,1,4,0,0,0,129,0,3,23,12
Comp910625,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,5,0,0,8,0,0,0,165,0,3,21,17
Comp482337,0,0,0,0,0,0.0,0.5,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,3,0,1,6,0,0,0,223,0,3,34,18
Comp957088,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
Comp071724,0,0,0,0,0,0.0,0.333333333,0,5,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,0,5,0,1,15,0,0,0,173,0,4,26,16
Comp975065,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,0,0,0,12,0,0,0,74,0,0,13,10
Comp857238,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12
Comp016614,0,0,0,0,0,0.0,0.75,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,3,0,0,4,0,0,0,68,0,0,9,0
Comp542891,0,0,0,0,0,0.0,0.125,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,1,0,0,8,0,0,0,7013,0,3,26,8
Comp518781,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,5,0,1,8,0,8,8,94,0,1,10,11
Comp085664,0,0,0,0,0,0.0,0.5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,3,0,27,6,0,0,0,173,0,0,26,19
Comp582700,0,0,0,0,0,0.0,0.055555556,0,5,0,0,92,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,90,0,86,0,0,9,0,0,0,199,0,0,20,20
Comp962908,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,4,0,1,8,0,0,0,70,0,1,8,10
Comp071134,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,2,0,0,0,1,1,0,0,0,30,0,3,19,3
Comp067139,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,6,0,0,0,82,0,0,15,9
Comp358339,0,0,0,0,0,0.0,0.333333333,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,0,4,0,1,12,0,0,0,245,0,1,24,19
Comp405675,0,0,0,0,0,0.0,0.714285714,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,5,0,1,7,0,0,0,76,0,1,8,5
Comp438842,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,5,0,1,10,0,0,0,170,0,2,32,29
Comp134281,0,0,0,0,0,0.0,0.363636364,0,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,4,0,0,11,0,0,0,130,0,2,18,17
